VLSR,Tbright
82.155710,5.105482
81.309813,5.329255
80.463917,4.955322
79.618020,5.413801
78.772123,5.130250
77.926226,5.102994
77.080330,4.671926
76.234433,5.077707
75.388536,5.027321
74.542639,5.464197
73.696743,5.551728
72.850846,5.303874
72.004949,5.359362
71.159052,5.611145
70.313156,6.128953
69.467259,6.187534
68.621362,5.931565
67.775465,5.881963
66.929569,6.677024
66.083672,6.265723
65.237775,6.316151
64.391879,6.483632
63.545982,6.899125
62.700085,7.305234
61.854188,7.190633
61.008292,7.380311
60.162395,7.401703
59.316498,7.180814
58.470601,7.547908
57.624705,7.656131
56.778808,7.751066
55.932911,7.931462
55.087014,8.514632
54.241118,7.992569
53.395221,7.458317
52.549324,8.009808
51.703428,8.277793
50.857531,8.022552
50.011634,8.216997
49.165737,7.823342
48.319841,8.621915
47.473944,8.723042
46.628047,8.551801
45.782150,9.045787
44.936254,8.953255
44.090357,9.082636
43.244460,9.325388
42.398563,9.465986
41.552667,9.228527
40.706770,9.663578
39.860873,10.066886
39.014977,10.176418
38.169080,10.415089
37.323183,10.733754
36.477286,11.114481
35.631390,11.105171
34.785493,11.050188
33.939596,11.391091
33.093699,12.035396
32.247803,12.886263
31.401906,13.217340
30.556009,13.038817
29.710112,13.410550
28.864216,13.250650
28.018319,13.633374
27.172422,14.242020
26.326525,15.059780
25.480629,15.011710
24.634732,15.084601
23.788835,15.290123
22.942939,15.685079
22.097042,16.077324
21.251145,16.181828
20.405248,17.455255
19.559352,17.737047
18.713455,18.145357
17.867558,19.026382
17.021661,20.430447
16.175765,20.838278
15.329868,21.688031
14.483971,21.484030
13.638074,22.199379
12.792178,22.734265
11.946281,23.543946
11.100384,23.302724
10.254488,23.011967
9.408591,23.436252
8.562694,23.502415
7.716797,24.575573
6.870901,25.673243
6.025004,26.463713
5.179107,27.466484
4.333210,28.284020
3.487314,28.821363
2.641417,29.856266
1.795520,30.001666
0.949623,30.564601
0.103727,30.457188
-0.742170,30.051024
-1.588067,29.235403
-2.433964,29.142576
-3.279860,28.056849
-4.125757,27.029238
-4.971654,25.888031
-5.817550,23.287076
-6.663447,20.842449
-7.509344,18.501248
-8.355241,15.930155
-9.201137,13.685974
-10.047034,11.579301
-10.892931,9.642638
-11.738828,8.509313
-12.584724,6.984359
-13.430621,6.064271
-14.276518,5.765237
-15.122415,4.844730
-15.968311,4.814201
-16.814208,4.378271
-17.660105,3.731064
-18.506001,4.193749
-19.351898,4.276088
-20.197795,3.935223
-21.043692,3.787468
-21.889588,3.767707
-22.735485,3.855562
-23.581382,4.071220
-24.427279,3.637961
-25.273175,3.394458
-26.119072,4.336041
-26.964969,4.606800
-27.810866,4.325798
-28.656762,3.727515
-29.502659,3.679119
-30.348556,4.213064
-31.194453,5.144046
-32.040349,4.693442
-32.886246,4.576720
-33.732143,4.403556
-34.578039,4.844429
-35.423936,4.977144
-36.269833,5.164049
-37.115730,5.055304
-37.961626,5.078826
-38.807523,4.654049
-39.653420,4.599820
-40.499317,5.109093
-41.345213,4.951716
-42.191110,4.749856
-43.037007,4.511248
-43.882904,5.172126
-44.728800,5.300541
-45.574697,4.636728
-46.420594,4.773206
-47.266490,4.737721
-48.112387,4.841406
-48.958284,4.455227
-49.804181,5.108909
-50.650077,5.276942
-51.495974,5.288927
-52.341871,4.726343
-53.187768,4.627081
-54.033664,4.717955
-54.879561,4.477257
-55.725458,4.869498
-56.571355,4.187395
-57.417251,3.608996
-58.263148,4.414093
-59.109045,3.820836
-59.954941,3.550135
-60.800838,3.514724
-61.646735,3.275104
-62.492632,3.086596
-63.338528,3.290980
-64.184425,2.873427
-65.030322,3.007761
-65.876219,2.758249
-66.722115,2.898155
-67.568012,2.234235
-68.413909,2.062739
-69.259806,2.109782
-70.105702,2.157507
-70.951599,2.034153
-71.797496,1.346695
-72.643393,1.481512
-73.489289,2.298409
-74.335186,2.158436
-75.181083,1.861264
-76.026979,1.893584
-76.872876,1.762714
-77.718773,1.716116
-78.564670,1.355423
-79.410566,1.380026
-80.256463,1.495314
-81.102360,1.337929
-81.948257,1.671357
-82.794153,1.500298
-83.640050,0.942732
-84.485947,0.654604
-85.331844,1.116267
-86.177740,1.411998
-87.023637,1.271234
-87.869534,0.888386
-88.715430,0.631287
-89.561327,0.539228
-90.407224,0.601667
-91.253121,0.716675
-92.099017,1.054746
-92.944914,1.401145
-93.790811,0.976245
-94.636708,0.461879
-95.482604,0.907634
-96.328501,1.218544
-97.174398,0.758114
-98.020295,0.452681
-98.866191,0.708324
-99.712088,1.310605
-100.557985,1.328849
-101.403882,1.070029
-102.249778,0.971840
-103.095675,1.252642
-103.941572,1.115484
-104.787468,0.745874
-105.633365,0.884059
-106.479262,1.084838
-107.325159,0.867880
-108.171055,1.009715
-109.016952,1.506764
-109.862849,1.052763
-110.708746,1.278755
-111.554642,1.022934
-112.400539,0.876602
-113.246436,1.266383
-114.092333,0.847792
-114.938229,0.897652
-115.784126,1.017950
-116.630023,1.655031
-117.475919,1.208561
-118.321816,0.982084
-119.167713,0.990704
-120.013610,1.301019
-120.859506,0.605407
-121.705403,0.309909
-122.551300,0.769514
-123.397197,0.781348
-124.243093,1.494228
-125.088990,0.887270
-125.934887,0.931861
-126.780784,0.560796
-127.626680,0.692201
-128.472577,0.660713
-129.318474,0.350244
-130.164370,0.388454
-131.010267,0.109708
-131.856164,0.728813
-132.702061,0.773671
-133.547957,0.655777
-134.393854,1.281239
-135.239751,0.939540
-136.085648,0.357525
-136.931544,0.507881
-137.777441,0.178017
-138.623338,0.062841
-139.469235,0.777956
-140.315131,0.990446
-141.161028,0.699934
-142.006925,0.436047
-142.852822,0.393208
-143.698718,1.109230
-144.544615,1.111047
-145.390512,0.717594
-146.236408,0.974627
-147.082305,0.739819
-147.928202,0.828585
-148.774099,0.986301
-149.619995,1.268787
-150.465892,0.635055
-151.311789,0.648368
-152.157686,0.509751
-153.003582,0.508168
-153.849479,0.406513
-154.695376,0.483717
-155.541273,0.597484
-156.387169,0.665664
-157.233066,0.397544
-158.078963,0.577798
-158.924859,1.264068
-159.770756,0.981399
-160.616653,0.584120
-161.462550,0.196355
-162.308446,0.293399
-163.154343,0.994316
-164.000240,0.944407
-164.846137,0.712086
-165.692033,0.355326
-166.537930,0.423736
-167.383827,0.000000
-168.229724,0.344382
-169.075620,0.748052
-169.921517,0.811048
-170.767414,0.723375
-171.613311,1.305614
-172.459207,0.722358
-173.305104,0.765392
-174.151001,1.607350
-174.996897,1.011150
-175.842794,0.737214
-176.688691,1.071984
-177.534588,0.984995
-178.380484,0.588821
-179.226381,0.654285
-180.072278,0.792346
-180.918175,0.980916
-181.764071,1.154066
-182.609968,1.113464
-183.455865,1.165262
-184.301762,0.869386
-185.147658,0.900702
-185.993555,1.455633
-186.839452,1.891911
-187.685348,2.380127
-188.531245,2.923949
-189.377142,2.108886
-190.223039,1.329285
-191.068935,1.196207
-191.914832,0.436564
-192.760729,0.494601
-193.606626,0.247150
-194.452522,0.955285
-195.298419,1.229443
-196.144316,1.151659
-196.990213,1.028613
-197.836109,0.936702
-198.682006,1.439953
-199.527903,1.303138
-200.373800,1.418009
-201.219696,1.386577
-202.065593,1.138129
-202.911490,1.224059
-203.757386,1.349569
-204.603283,1.390429
-205.449180,1.186966
