VLSR,Tbright
139.304791,1.304995
138.458894,1.800191
137.612998,1.518710
136.767101,0.984006
135.921204,1.294246
135.075308,0.969963
134.229411,0.990534
133.383514,1.282094
132.537617,0.497961
131.691721,0.550151
130.845824,1.460684
129.999927,1.147038
129.154030,0.853784
128.308134,1.499838
127.462237,1.427518
126.616340,1.640937
125.770443,1.790256
124.924547,1.708123
124.078650,1.241324
123.232753,1.255083
122.386857,1.799153
121.540960,1.764692
120.695063,1.603643
119.849166,1.314979
119.003270,1.823531
118.157373,1.211386
117.311476,1.206436
116.465579,1.797288
115.619683,1.722253
114.773786,2.008675
113.927889,1.991107
113.081992,1.529302
112.236096,1.568301
111.390199,1.797245
110.544302,2.007230
109.698406,2.243231
108.852509,2.325562
108.006612,2.153898
107.160715,2.150867
106.314819,2.076013
105.468922,1.756322
104.623025,1.720867
103.777128,1.433600
102.931232,2.111584
102.085335,2.411274
101.239438,2.577977
100.393541,1.723071
99.547645,1.753961
98.701748,1.898165
97.855851,2.877353
97.009954,2.837087
96.164058,2.635076
95.318161,2.700167
94.472264,2.896784
93.626368,2.777002
92.780471,2.798466
91.934574,2.339935
91.088677,2.211777
90.242781,2.618599
89.396884,2.604017
88.550987,2.783673
87.705090,2.893297
86.859194,3.194943
86.013297,3.089023
85.167400,3.436348
84.321503,2.942001
83.475607,2.869794
82.629710,2.962098
81.783813,3.160690
80.937917,2.860248
80.092020,2.868185
79.246123,2.617698
78.400226,2.985760
77.554330,2.600047
76.708433,2.749712
75.862536,2.321499
75.016639,2.878416
74.170743,3.143249
73.324846,2.691665
72.478949,2.359880
71.633052,2.738422
70.787156,2.871856
69.941259,2.770993
69.095362,2.724060
68.249465,2.763656
67.403569,3.387490
66.557672,3.697204
65.711775,3.463606
64.865879,3.649957
64.019982,3.600821
63.174085,4.000505
62.328188,4.285345
61.482292,4.222243
60.636395,3.393057
59.790498,3.238954
58.944601,4.043582
58.098705,4.214094
57.252808,3.872068
56.406911,4.238075
55.561014,4.271582
54.715118,4.050585
53.869221,4.204719
53.023324,4.135254
52.177428,3.854794
51.331531,3.620329
50.485634,4.166639
49.639737,4.075252
48.793841,4.398209
47.947944,4.333753
47.102047,4.024596
46.256150,4.286016
45.410254,4.380749
44.564357,4.197991
43.718460,4.531229
42.872563,4.053615
42.026667,4.277345
41.180770,4.884610
40.334873,4.889443
39.488977,4.506332
38.643080,4.993643
37.797183,5.207791
36.951286,6.246195
36.105390,5.907086
35.259493,6.036201
34.413596,5.714150
33.567699,5.934956
32.721803,7.063174
31.875906,7.220385
31.030009,7.252020
30.184112,8.132616
29.338216,8.076417
28.492319,8.141603
27.646422,8.911373
26.800525,10.048811
25.954629,10.329918
25.108732,10.287587
24.262835,11.022647
23.416939,11.910356
22.571042,12.232809
21.725145,12.846235
20.879248,14.290516
20.033352,14.812294
19.187455,15.414978
18.341558,16.373965
17.495661,17.516781
16.649765,18.236056
15.803868,19.204030
14.957971,19.595542
14.112074,19.766085
13.266178,19.935178
12.420281,20.468910
11.574384,20.626926
10.728488,20.093555
9.882591,20.099819
9.036694,19.982731
8.190797,20.223952
7.344901,20.601605
6.499004,21.317895
5.653107,22.700567
4.807210,24.151854
3.961314,25.831147
3.115417,28.259722
2.269520,30.165834
1.423623,32.069420
0.577727,33.284099
-0.268170,34.862233
-1.114067,35.751610
-1.959964,36.999367
-2.805860,37.127391
-3.651757,36.767552
-4.497654,36.027148
-5.343550,33.884623
-6.189447,32.382740
-7.035344,30.105000
-7.881241,28.006669
-8.727137,25.874058
-9.573034,22.460715
-10.418931,19.183458
-11.264828,16.610310
-12.110724,13.419000
-12.956621,10.662205
-13.802518,8.805103
-14.648415,7.785037
-15.494311,6.964110
-16.340208,6.189385
-17.186105,5.837277
-18.032001,5.569359
-18.877898,5.630543
-19.723795,5.213962
-20.569692,4.795136
-21.415588,4.686010
-22.261485,3.800496
-23.107382,3.777102
-23.953279,3.757388
-24.799175,3.349431
-25.645072,3.993084
-26.490969,3.865054
-27.336866,4.015745
-28.182762,3.513955
-29.028659,3.137695
-29.874556,3.623804
-30.720453,4.134017
-31.566349,3.657814
-32.412246,3.204998
-33.258143,2.288750
-34.104039,2.963955
-34.949936,2.969822
-35.795833,2.989285
-36.641730,3.180845
-37.487626,3.284822
-38.333523,3.425224
-39.179420,3.227332
-40.025317,3.064133
-40.871213,3.208526
-41.717110,2.670238
-42.563007,2.592183
-43.408904,2.725857
-44.254800,2.795961
-45.100697,2.681095
-45.946594,2.616658
-46.792490,2.516218
-47.638387,2.222800
-48.484284,1.814042
-49.330181,2.466855
-50.176077,2.544608
-51.021974,1.685140
-51.867871,1.540832
-52.713768,1.863681
-53.559664,1.665287
-54.405561,1.674913
-55.251458,2.091397
-56.097355,2.117053
-56.943251,1.977188
-57.789148,1.987776
-58.635045,1.538971
-59.480941,0.901261
-60.326838,0.711474
-61.172735,0.783075
-62.018632,0.888838
-62.864528,1.588062
-63.710425,1.754473
-64.556322,1.495574
-65.402219,0.502358
-66.248115,1.225186
-67.094012,0.865105
-67.939909,0.820294
-68.785806,0.705965
-69.631702,0.653644
-70.477599,0.730214
-71.323496,0.292318
-72.169393,0.291715
-73.015289,0.388474
-73.861186,0.416995
-74.707083,0.695749
-75.552979,1.208339
-76.398876,0.968344
-77.244773,1.028551
-78.090670,0.684598
-78.936566,0.906840
-79.782463,1.057745
-80.628360,0.960712
-81.474257,0.705035
-82.320153,0.967181
-83.166050,1.108464
-84.011947,0.615291
-84.857844,0.655246
-85.703740,1.143522
-86.549637,1.112159
-87.395534,0.525392
-88.241430,0.220421
-89.087327,0.848101
-89.933224,0.892032
-90.779121,0.403842
-91.625017,1.173314
-92.470914,1.271558
-93.316811,0.834757
-94.162708,0.893421
-95.008604,1.302610
-95.854501,1.750561
-96.700398,0.915138
-97.546295,0.557288
-98.392191,0.716511
-99.238088,0.800476
-100.083985,0.650221
-100.929882,0.801754
-101.775778,0.619024
-102.621675,1.003539
-103.467572,0.586364
-104.313468,0.000000
-105.159365,0.352510
-106.005262,1.099719
-106.851159,0.960315
-107.697055,0.495272
-108.542952,1.166679
-109.388849,1.225659
-110.234746,1.412210
-111.080642,1.007996
-111.926539,0.946134
-112.772436,1.173339
-113.618333,1.159091
-114.464229,1.215621
-115.310126,1.182671
-116.156023,1.583857
-117.001919,1.584745
-117.847816,0.991487
-118.693713,1.089331
-119.539610,1.857444
-120.385506,0.927668
-121.231403,0.612211
-122.077300,0.734942
-122.923197,1.567242
-123.769093,1.658222
-124.614990,1.086574
-125.460887,0.932272
-126.306784,0.962266
-127.152680,1.334207
-127.998577,1.208013
-128.844474,0.692334
-129.690370,0.736311
-130.536267,0.117791
-131.382164,0.709908
-132.228061,0.376490
-133.073957,0.409139
-133.919854,1.005534
-134.765751,0.765653
-135.611648,0.714398
-136.457544,0.223071
-137.303441,0.275816
-138.149338,0.527958
-138.995235,1.265126
-139.841131,1.377690
-140.687028,1.434867
-141.532925,1.414246
-142.378822,1.140872
-143.224718,1.234885
-144.070615,0.982915
-144.916512,0.989716
-145.762408,1.079974
-146.608305,0.572310
-147.454202,0.861287
-148.300099,1.307331
-149.145995,1.654956
-149.991892,1.467269
-150.837789,0.895979
-151.683686,0.616642
-152.529582,1.063645
-153.375479,1.347529
-154.221376,1.118088
-155.067273,1.064158
-155.913169,0.757705
-156.759066,1.286766
-157.604963,1.064914
-158.450859,1.170908
-159.296756,0.889228
-160.142653,0.959239
-160.988550,0.895434
-161.834446,0.589075
-162.680343,1.659898
-163.526240,1.715948
-164.372137,1.611550
-165.218033,1.399713
-166.063930,1.457973
-166.909827,1.342898
-167.755724,1.271128
-168.601620,1.828415
-169.447517,1.490696
-170.293414,1.418124
-171.139311,0.923760
-171.985207,1.238118
-172.831104,1.744199
-173.677001,2.079103
-174.522897,1.630422
-175.368794,1.483386
-176.214691,1.291356
-177.060588,0.821890
-177.906484,0.936758
-178.752381,1.767552
-179.598278,1.740317
-180.444175,1.490320
-181.290071,1.456507
-182.135968,1.394645
-182.981865,1.171078
-183.827762,1.334655
-184.673658,1.450442
-185.519555,2.029449
-186.365452,2.334557
-187.211348,2.774987
-188.057245,3.318065
-188.903142,2.716426
-189.749039,1.638943
-190.594935,0.911225
-191.440832,1.181905
-192.286729,1.668985
-193.132626,0.924849
-193.978522,0.924923
-194.824419,1.329631
-195.670316,0.910923
-196.516213,0.851947
-197.362109,1.066609
-198.208006,0.765825
-199.053903,0.755911
-199.899800,1.022387
-200.745696,1.651786
-201.591593,1.655434
-202.437490,1.234880
-203.283386,1.151789
-204.129283,1.246769
-204.975180,0.643062
