VLSR,Tbright
59.265388,3.027199
58.419492,2.978075
57.573595,2.833816
56.727698,2.907054
55.881801,3.277067
55.035905,3.188584
54.190008,3.183663
53.344111,3.504996
52.498214,3.721842
51.652318,4.204314
50.806421,3.760457
49.960524,3.989097
49.114628,4.348713
48.268731,4.093236
47.422834,4.234422
46.576937,4.384587
45.731041,5.032800
44.885144,4.919233
44.039247,4.764263
43.193350,4.942604
42.347454,5.194893
41.501557,5.474644
40.655660,5.542043
39.809763,5.780342
38.963867,5.640073
38.117970,6.122185
37.272073,6.528219
36.426177,6.450729
35.580280,7.041768
34.734383,7.296062
33.888486,8.149488
33.042590,8.172445
32.196693,8.293324
31.350796,8.727013
30.504899,9.269966
29.659003,10.189532
28.813106,10.403502
27.967209,10.379096
27.121312,10.683956
26.275416,11.123996
25.429519,12.185536
24.583622,13.004774
23.737725,13.868970
22.891829,14.440894
22.045932,14.311646
21.200035,14.823571
20.354139,15.207763
19.508242,16.139041
18.662345,16.973045
17.816448,17.926000
16.970552,18.118271
16.124655,18.900153
15.278758,20.113105
14.432861,21.228334
13.586965,21.691278
12.741068,22.872103
11.895171,23.744459
11.049274,24.440640
10.203378,25.215893
9.357481,26.719001
8.511584,27.984146
7.665688,28.566777
6.819791,29.653682
5.973894,29.912276
5.127997,29.838947
4.282101,29.723065
3.436204,29.923176
2.590307,29.958088
1.744410,29.319760
0.898514,27.851683
0.052617,27.230922
-0.793280,26.603928
-1.639177,24.798387
-2.485073,23.136461
-3.330970,20.953901
-4.176867,19.295821
-5.022764,18.955066
-5.868660,16.937508
-6.714557,15.256442
-7.560454,14.425737
-8.406350,13.076256
-9.252247,12.093968
-10.098144,11.322226
-10.944041,10.238372
-11.789937,9.802338
-12.635834,9.058080
-13.481731,7.566623
-14.327628,7.730814
-15.173524,7.503882
-16.019421,6.548071
-16.865318,5.967708
-17.711215,5.465447
-18.557111,5.673875
-19.403008,5.400461
-20.248905,5.321967
-21.094801,4.727857
-21.940698,4.204389
-22.786595,4.117666
-23.632492,3.927820
-24.478388,3.314965
-25.324285,3.252696
-26.170182,3.738964
-27.016079,3.763952
-27.861975,2.947762
-28.707872,3.203339
-29.553769,3.417524
-30.399666,3.313182
-31.245562,2.929971
-32.091459,2.894374
-32.937356,3.495144
-33.783253,3.662458
-34.629149,3.773580
-35.475046,3.565125
-36.320943,2.542677
-37.166839,3.319289
-38.012736,3.918988
-38.858633,3.418484
-39.704530,3.547436
-40.550426,3.614825
-41.396323,3.524260
-42.242220,3.576429
-43.088117,4.560825
-43.934013,4.770999
-44.779910,4.488567
-45.625807,4.658405
-46.471704,4.805794
-47.317600,5.373939
-48.163497,5.610677
-49.009394,5.319517
-49.855290,5.605520
-50.701187,5.560405
-51.547084,5.602865
-52.392981,6.056382
-53.238877,6.066110
-54.084774,6.363070
-54.930671,6.497428
-55.776568,6.711007
-56.622464,6.939299
-57.468361,6.906945
-58.314258,7.451930
-59.160155,7.716187
-60.006051,7.125984
-60.851948,7.654903
-61.697845,7.830726
-62.543741,7.258479
-63.389638,7.192375
-64.235535,7.567406
-65.081432,7.618319
-65.927328,7.692872
-66.773225,7.897544
-67.619122,8.174658
-68.465019,7.313821
-69.310915,7.522378
-70.156812,6.417866
-71.002709,6.681653
-71.848606,6.976604
-72.694502,6.871233
-73.540399,6.868362
-74.386296,6.299930
-75.232193,5.817068
-76.078089,5.332154
-76.923986,5.665096
-77.769883,5.790891
-78.615779,5.948673
-79.461676,5.566056
-80.307573,5.516721
-81.153470,5.261756
-81.999366,5.290051
-82.845263,5.492095
-83.691160,5.563434
-84.537057,4.871831
-85.382953,4.414135
-86.228850,4.698936
-87.074747,4.526973
-87.920644,4.394075
-88.766540,4.134959
-89.612437,4.412306
-90.458334,4.023217
-91.304230,3.963219
-92.150127,3.949189
-92.996024,3.889261
-93.841921,3.926395
-94.687817,4.165316
-95.533714,4.211797
-96.379611,3.673142
-97.225508,3.705642
-98.071404,3.909216
-98.917301,3.907384
-99.763198,3.956922
-100.609095,3.861101
-101.454991,3.966878
-102.300888,3.994339
-103.146785,3.744613
-103.992682,3.460223
-104.838578,3.408981
-105.684475,3.819113
-106.530372,3.386135
-107.376268,2.708708
-108.222165,2.725577
-109.068062,3.136268
-109.913959,3.214632
-110.759855,2.799682
-111.605752,3.120996
-112.451649,2.893156
-113.297546,2.604881
-114.143442,2.309690
-114.989339,2.109720
-115.835236,2.215315
-116.681133,2.282276
-117.527029,2.318872
-118.372926,2.601644
-119.218823,2.907609
-120.064719,2.682636
-120.910616,2.470462
-121.756513,2.669844
-122.602410,2.976952
-123.448306,2.521665
-124.294203,1.613033
-125.140100,1.519514
-125.985997,2.237167
-126.831893,2.676527
-127.677790,1.982150
-128.523687,1.748975
-129.369584,1.907832
-130.215480,2.368016
-131.061377,2.147243
-131.907274,1.805837
-132.753170,2.155830
-133.599067,1.990811
-134.444964,2.434856
-135.290861,1.813416
-136.136757,1.647056
-136.982654,2.205939
-137.828551,1.915132
-138.674448,1.738633
-139.520344,1.582989
-140.366241,1.517959
-141.212138,1.563920
-142.058035,2.391890
-142.903931,2.136922
-143.749828,2.068058
-144.595725,2.193261
-145.441622,2.313918
-146.287518,2.637258
-147.133415,2.836430
-147.979312,3.412884
-148.825208,3.542861
-149.671105,2.302314
-150.517002,2.017242
-151.362899,2.246978
-152.208795,2.637069
-153.054692,2.383049
-153.900589,2.480469
-154.746486,1.915606
-155.592382,2.667385
-156.438279,3.072823
-157.284176,2.391352
-158.130073,2.432115
-158.975969,2.498399
-159.821866,2.383672
-160.667763,2.791596
-161.513659,3.008756
-162.359556,3.774325
-163.205453,3.986929
-164.051350,3.246061
-164.897246,2.477148
-165.743143,2.974741
-166.589040,2.835800
-167.434937,2.942422
-168.280833,2.528460
-169.126730,2.868662
-169.972627,2.538581
-170.818524,2.972163
-171.664420,3.373209
-172.510317,3.795231
-173.356214,4.165967
-174.202111,4.564981
-175.048007,3.812639
-175.893904,5.307542
-176.739801,8.458241
-177.585697,7.623720
-178.431594,5.345546
-179.277491,4.210895
-180.123388,3.845629
-180.969284,3.740628
-181.815181,4.320432
-182.661078,4.251904
-183.506975,3.918813
-184.352871,4.813909
-185.198768,4.796742
-186.044665,4.998682
-186.890562,5.482368
-187.736458,5.311865
-188.582355,6.118905
-189.428252,7.032489
-190.274148,10.199530
-191.120045,17.070202
-191.965942,13.425292
-192.811839,7.897769
-193.657735,6.028683
-194.503632,4.993314
-195.349529,4.740522
-196.195426,4.065083
-197.041322,4.005584
-197.887219,3.783663
-198.733116,3.297398
-199.579013,3.246466
-200.424909,3.191339
-201.270806,2.688209
-202.116703,2.481054
-202.962600,2.746030
-203.808496,2.743837
-204.654393,2.805361
-205.500290,3.483647
-206.346186,3.133917
-207.192083,2.699074
-208.037980,1.908121
